route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
20,2026_01_12-DX20-Weekday-001,1821294,"Oakland Airport",1,,020_shp,,1,1
20,2026_01_12-DX20-Weekday-001,1821295,"Oakland Airport",1,,020_shp,,1,1
20,2026_01_12-DX20-Weekday-001,1821296,"Oakland Airport",1,,020_shp,,1,1
20,2026_01_12-DX20-Weekday-001,1821297,"Oakland Airport",1,,020_shp,,1,1
20,2026_01_12-DX20-Weekday-001,1821298,"Oakland Airport",1,,020_shp,,1,1
20,2026_01_12-DX20-Weekday-001,1821299,"Oakland Airport",1,,020_shp,,1,1
20,2026_01_12-DX20-Weekday-001,1821300,"Oakland Airport",1,,020_shp,,1,1
20,2026_01_12-DX20-Weekday-001,1821301,"Oakland Airport",1,,020_shp,,1,1
20,2026_01_12-DX20-Weekday-001,1821302,"Oakland Airport",1,,020_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1848995,"Berryessa/North San Jose",0,,006B_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1848996,"Berryessa/North San Jose",0,,006B_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849040,"OAK Airport / SF / Daly City",1,,005B_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849041,"OAK Airport / SF / Daly City",1,,005B_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849044,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1848997,"Berryessa/North San Jose",0,,006B_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849042,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1848998,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849045,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1848999,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849043,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849000,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849046,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849001,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849047,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849002,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849048,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849003,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849049,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849004,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849050,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849005,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849051,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849006,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849052,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849007,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849053,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849008,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849054,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849009,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849055,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849010,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849056,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849011,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849057,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849012,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849058,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849013,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849059,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849014,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849060,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849015,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849061,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849016,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849062,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849017,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849063,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849018,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849064,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849019,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849065,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849020,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849066,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849021,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849067,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849022,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849068,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849023,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849069,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849024,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849070,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849025,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849071,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849026,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849072,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849027,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849073,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849028,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849074,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849029,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849075,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849030,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849076,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849031,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849077,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849032,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849078,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849033,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849079,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849034,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849080,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849035,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
5,2026_01_12-SA-MVS-Saturday-005,1849081,"OAK Airport / SF / Daly City",1,,005A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849036,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849037,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849038,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
6,2026_01_12-SA-MVS-Saturday-005,1849039,"SF / OAK Airport / Berryessa",0,,006A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849139,"OAK Airport / Richmond",0,,003A_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849082,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849140,"OAK Airport / Richmond",0,,003B_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849083,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849141,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849084,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849142,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849085,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849143,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849086,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849144,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849087,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849145,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849088,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849146,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849089,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849147,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849090,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849148,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849091,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849149,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849092,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849150,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849093,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849151,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849094,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849152,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849095,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849153,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849096,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849154,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849097,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849155,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849098,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849156,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849099,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849157,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849100,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849158,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849101,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849159,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849102,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849160,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849103,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849161,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849104,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849162,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849105,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849163,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849106,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849164,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849107,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849165,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849108,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849166,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849109,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849167,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849110,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849168,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849111,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849169,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849112,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849170,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849113,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849171,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849114,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849172,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849115,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849173,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849116,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849174,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849117,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849175,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849118,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849176,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849119,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849177,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849120,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849178,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849121,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849179,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849122,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849180,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849123,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849181,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849124,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849182,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849125,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849183,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849126,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849184,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849127,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849185,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849128,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849186,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849129,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849187,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849130,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849188,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849131,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849189,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849132,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849190,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849133,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849191,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849134,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849192,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849135,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849193,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849136,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849194,"OAK Airport / Richmond",0,,003C_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849137,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
4,2026_01_12-SA-MVS-Saturday-005,1849138,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,1,1
3,2026_01_12-SA-MVS-Saturday-005,1849195,"OAK Airport / Richmond",0,,003C_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849324,"San Francisco International Airport",1,,001F_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849325,"San Francisco International Airport",1,,001F_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849251,"San Francisco / Antioch",0,,002C_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849252,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849270,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849196,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849271,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849197,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849272,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849198,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849273,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849199,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849274,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849200,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849275,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849201,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849276,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849202,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849277,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849203,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849278,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849204,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849279,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849205,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849280,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849206,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849281,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849207,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849282,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849208,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849283,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849209,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849284,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849210,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849285,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-SA-MVS-Saturday-005,1849211,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-SA-MVS-Saturday-005,1849286,"San Francisco International Airport",1,,001A_shp,,1,1
